Chr;start;end;depth
Chr1;1314;1315;362
Chr1;1315;1316;360
Chr1;1316;1317;346
Chr1;1317;1318;363
Chr1;1318;1319;356
Chr1;1319;1320;360
Chr1;1320;1321;357
Chr1;1321;1322;360
Chr1;1322;1323;359
Chr1;1323;1324;357
Chr1;1324;1325;353
Chr1;1325;1326;355
Chr1;1326;1327;359
Chr1;1327;1328;331
Chr1;1328;1329;357
Chr1;1329;1330;362
Chr1;1330;1331;363
Chr1;1331;1332;360
Chr1;1332;1333;361
Chr1;1333;1334;343
Chr1;1334;1335;360
Chr1;1335;1336;342
Chr1;1336;1337;359
Chr1;1337;1338;354
Chr1;1338;1339;360
Chr1;1339;1340;356
Chr1;1340;1341;355
Chr1;1341;1342;342
Chr1;1342;1343;361
Chr1;1343;1344;354
Chr1;1344;1345;356
Chr1;1345;1346;341
Chr1;1346;1347;361
Chr1;1347;1348;359
Chr1;1348;1349;355
Chr1;1349;1350;357
Chr1;1350;1351;350
Chr1;1351;1352;362
Chr1;1352;1353;346
Chr1;1353;1354;362
Chr1;1354;1355;355
Chr1;1355;1356;353
Chr1;1356;1357;355
Chr1;1357;1358;361
Chr1;1358;1359;338
Chr1;1359;1361;362
Chr1;1361;1362;359
Chr1;1362;1363;347
Chr1;1363;1364;360
Chr1;1364;1365;338
Chr1;1365;1366;361
Chr1;1366;1367;355
Chr1;1367;1368;341
Chr1;1368;1369;361
Chr1;1369;1370;352
Chr1;1370;1372;360
Chr1;1372;1373;354
Chr1;1373;1374;360
Chr1;1374;1375;343
Chr1;1375;1376;358
Chr1;1376;1377;353
Chr1;1377;1378;356
Chr1;1378;1379;358
Chr1;1379;1380;336
Chr1;1380;1381;360
Chr1;1381;1382;361
Chr1;1382;1383;359
Chr1;1383;1384;350
Chr1;1384;1385;361
Chr1;1385;1386;358
Chr1;1386;1387;354
Chr1;1387;1388;348
Chr1;1388;1389;361
Chr1;1389;1390;356
Chr1;1390;1391;359
Chr1;1391;1392;352
Chr1;1392;1393;361
Chr1;1393;1394;313
Chr1;1394;1395;341
Chr1;1395;1399;361
Chr1;1399;1400;360
Chr1;1400;1401;356
Chr1;1401;1402;355
Chr1;1402;1403;334
Chr1;1403;1404;356
Chr1;1404;1405;361
Chr1;1405;1406;359
Chr1;1406;1407;356
Chr1;1407;1408;349
Chr1;1408;1409;358
Chr1;1409;1410;356
Chr1;1410;1412;354
Chr1;1412;1413;342
Chr1;1413;1414;361
Chr1;1414;1415;362
Chr1;1415;1416;358
Chr1;1416;1417;357
Chr1;1417;1418;349
Chr1;1418;1419;350
Chr1;1419;1420;348
Chr1;1420;1421;362
Chr1;1421;1422;356
Chr1;1422;1423;344
Chr1;1423;1424;362
Chr1;1424;1425;357
Chr1;1425;1426;351
Chr1;1426;1427;362
Chr1;1427;1428;355
Chr1;1428;1429;356
Chr1;1429;1430;352
Chr1;1430;1431;366
Chr1;1431;1432;367
Chr1;1432;1433;355
Chr1;1433;1434;368
Chr1;1434;1435;352
Chr1;1435;1436;372
Chr1;1436;1437;370
Chr1;1437;1438;355
Chr1;1438;1439;373
Chr1;1439;1440;369
Chr1;1440;1441;371
Chr1;1441;1442;346
Chr1;1442;1444;373
Chr1;1444;1445;372
Chr1;1445;1446;367
Chr1;1446;1447;361
Chr1;1447;1448;372
Chr1;1448;1449;363
Chr1;1449;1450;358
Chr1;1450;1451;371
Chr1;1451;1452;359
Chr1;1452;1454;365
Chr1;1454;1455;351
Chr1;1455;1457;371
Chr1;1457;1458;365
Chr1;1458;1459;352
Chr1;1459;1460;364
Chr1;1460;1461;342
Chr1;1461;1462;365
Chr1;1462;1464;367
Chr1;1464;1465;358
Chr1;1465;1466;369
Chr1;1466;1467;362
Chr1;1467;1468;347
Chr1;1468;1469;368
Chr1;1469;1470;364
Chr1;1470;1472;363
Chr1;1472;1473;362
Chr1;1473;1474;366
Chr1;1474;1475;364
Chr1;1475;1476;351
Chr1;1476;1477;366
Chr1;1477;1478;351
Chr1;1478;1479;367
Chr1;1479;1480;365
Chr1;1480;1481;362
Chr1;1481;1482;357
Chr1;1482;1483;366
Chr1;1483;1484;362
Chr1;1484;1485;364
Chr1;1485;1486;362
Chr1;1486;1488;364
Chr1;1488;1489;362
Chr1;1489;1490;353
Chr1;1490;1492;364
Chr1;1492;1493;362
Chr1;1493;1494;343
Chr1;1494;1495;368
Chr1;1495;1496;367
Chr1;1496;1497;362
Chr1;1497;1498;349
Chr1;1498;1499;368
Chr1;1499;1500;367
Chr1;1500;1501;342
Chr1;1501;1502;367
Chr1;1502;1503;363
Chr1;1503;1504;348
Chr1;1504;1505;367
Chr1;1505;1506;358
Chr1;1506;1507;368
Chr1;1507;1508;360
Chr1;1508;1509;363
Chr1;1509;1510;353
Chr1;1510;1511;369
Chr1;1511;1512;364
Chr1;1512;1513;362
Chr1;1513;1514;358
Chr1;1514;1515;341
Chr1;1515;1516;364
Chr1;1516;1517;367
Chr1;1517;1518;364
Chr1;1518;1519;350
Chr1;1519;1520;368
Chr1;1520;1521;367
Chr1;1521;1522;363
Chr1;1522;1523;353
Chr1;1523;1524;365
Chr1;1524;1525;347
Chr1;1525;1526;369
Chr1;1526;1527;367
Chr1;1527;1528;344
Chr1;1528;1529;369
Chr1;1529;1530;361
Chr1;1530;1531;366
Chr1;1531;1532;367
Chr1;1532;1533;364
Chr1;1533;1534;365
Chr1;1534;1535;362
Chr1;1535;1536;364
Chr1;1536;1537;354
Chr1;1537;1538;367
Chr1;1538;1539;338
Chr1;1539;1540;367
Chr1;1540;1541;369
Chr1;1541;1542;366
Chr1;1542;1543;360
Chr1;1543;1544;355
Chr1;1544;1545;368
Chr1;1545;1546;362
Chr1;1546;1549;364
Chr1;1549;1550;360
Chr1;1550;1551;367
Chr1;1551;1552;345
Chr1;1552;1554;368
Chr1;1554;1555;365
Chr1;1555;1556;367
Chr1;1556;1557;364
Chr1;1557;1558;344
Chr1;1558;1559;364
Chr1;1559;1560;346
Chr1;1560;1561;368
Chr1;1561;1562;365
Chr1;1562;1563;348
Chr1;1563;1564;367
Chr1;1564;1565;368
Chr1;1565;1566;364
Chr1;1566;1567;360
Chr1;1567;1568;362
Chr1;1568;1569;367
Chr1;1569;1570;365
Chr1;1570;1571;366
Chr1;1571;1572;367
Chr1;1572;1573;366
Chr1;1573;1574;361
Chr1;1574;1575;363
Chr1;1575;1576;340
Chr1;1576;1577;368
Chr1;1577;1578;361
Chr1;1578;1579;366
Chr1;1579;1580;343
Chr1;1580;1581;369
Chr1;1581;1582;368
Chr1;1582;1583;366
Chr1;1583;1584;352
Chr1;1584;1585;368
Chr1;1585;1586;365
Chr1;1586;1587;347
Chr1;1587;1588;369
Chr1;1588;1589;368
Chr1;1589;1590;364
Chr1;1590;1591;366
Chr1;1591;1592;353
Chr1;1592;1593;368
Chr1;1593;1594;366
Chr1;1594;1595;344
Chr1;1595;1596;368
Chr1;1596;1598;365
Chr1;1598;1599;358
Chr1;1599;1600;362
Chr1;1600;1601;363
Chr1;1601;1602;368
Chr1;1602;1603;358
Chr1;1603;1604;362
Chr1;1604;1605;361
Chr1;1605;1606;364
Chr1;1606;1607;356
Chr1;1607;1608;366
Chr1;1608;1609;351
Chr1;1609;1610;368
Chr1;1610;1611;365
Chr1;1611;1612;358
Chr1;1612;1614;359
Chr1;1614;1615;361
Chr1;1615;1616;356
Chr1;1616;1617;365
Chr1;1617;1618;366
Chr1;1618;1619;362
Chr1;1619;1620;367
Chr1;1620;1622;363
Chr1;1622;1623;364
Chr1;1623;1624;348
Chr1;1624;1625;368
Chr1;1625;1626;366
Chr1;1626;1627;361
Chr1;1627;1628;363
Chr1;1628;1629;346
Chr1;1629;1630;368
Chr1;1630;1631;367
Chr1;1631;1632;365
Chr1;1632;1633;330
Chr1;1633;1634;356
Chr1;1634;1635;368
Chr1;1635;1637;371
Chr1;1637;1638;370
Chr1;1638;1640;371
Chr1;1640;1641;369
Chr1;1641;1642;368
Chr1;1642;1643;370
Chr1;1643;1644;362
Chr1;1644;1645;368
Chr1;1645;1646;364
Chr1;1646;1647;366
Chr1;1647;1648;368
Chr1;1648;1649;346
Chr1;1649;1650;370
Chr1;1650;1651;362
Chr1;1651;1652;367
Chr1;1652;1653;360
Chr1;1653;1654;362
Chr1;1654;1655;364
Chr1;1655;1656;362
Chr1;1656;1657;365
Chr1;1657;1658;362
Chr1;1658;1659;358
Chr1;1659;1661;369
Chr1;1661;1662;366
Chr1;1662;1663;335
Chr1;1663;1664;359
Chr1;1664;1665;371
Chr1;1665;1666;369
Chr1;1666;1667;368
Chr1;1667;1668;365
Chr1;1668;1669;364
Chr1;1669;1670;361
Chr1;1670;1671;367
Chr1;1671;1672;368
Chr1;1672;1673;360
Chr1;1673;1674;369
Chr1;1674;1675;365
Chr1;1675;1676;353
Chr1;1676;1677;370
Chr1;1677;1678;365
Chr1;1678;1679;369
Chr1;1679;1680;362
Chr1;1680;1681;369
Chr1;1681;1682;355
Chr1;1682;1683;371
Chr1;1683;1684;370
Chr1;1684;1685;363
Chr1;1685;1686;360
Chr1;1686;1687;336
Chr1;1687;1688;372
Chr1;1688;1689;373
Chr1;1689;1690;370
Chr1;1690;1691;346
Chr1;1691;1692;373
Chr1;1692;1693;372
Chr1;1693;1694;368
Chr1;1694;1695;348
Chr1;1695;1696;366
Chr1;1696;1697;373
Chr1;1697;1698;374
Chr1;1698;1699;372
Chr1;1699;1700;366
Chr1;1700;1701;352
Chr1;1701;1703;373
Chr1;1703;1704;371
Chr1;1704;1705;340
Chr1;1705;1707;373
Chr1;1707;1708;347
Chr1;1708;1709;373
Chr1;1709;1710;372
Chr1;1710;1711;367
Chr1;1711;1712;371
Chr1;1712;1713;368
Chr1;1713;1715;371
Chr1;1715;1716;368
Chr1;1716;1717;361
Chr1;1717;1718;364
Chr1;1718;1719;370
Chr1;1719;1720;361
Chr1;1720;1721;373
Chr1;1721;1722;366
Chr1;1722;1723;369
Chr1;1723;1724;371
Chr1;1724;1725;372
Chr1;1725;1726;360
Chr1;1726;1727;363
Chr1;1727;1728;372
Chr1;1728;1729;352
Chr1;1729;1730;373
Chr1;1730;1731;370
Chr1;1731;1732;358
Chr1;1732;1733;373
Chr1;1733;1734;370
Chr1;1734;1735;367
Chr1;1735;1736;370
Chr1;1736;1737;341
Chr1;1737;1738;372
Chr1;1738;1739;374
Chr1;1739;1740;373
Chr1;1740;1741;369
Chr1;1741;1742;371
Chr1;1742;1743;350
Chr1;1743;1745;373
Chr1;1745;1746;342
Chr1;1746;1747;372
Chr1;1747;1748;374
Chr1;1748;1749;373
Chr1;1749;1750;367
Chr1;1750;1751;371
Chr1;1751;1752;360
Chr1;1752;1753;372
Chr1;1753;1754;368
Chr1;1754;1755;372
Chr1;1755;1756;359
Chr1;1756;1757;373
Chr1;1757;1758;374
Chr1;1758;1759;355
Chr1;1759;1760;370
Chr1;1760;1761;348
Chr1;1761;1762;372
Chr1;1762;1763;370
Chr1;1763;1764;363
Chr1;1764;1765;357
Chr1;1765;1766;373
Chr1;1766;1767;371
Chr1;1767;1768;367
Chr1;1768;1769;373
Chr1;1769;1770;367
Chr1;1770;1771;371
Chr1;1771;1772;374
Chr1;1772;1773;354
Chr1;1773;1774;375
Chr1;1774;1775;377
Chr1;1775;1776;372
Chr1;1776;1777;375
Chr1;1777;1778;374
Chr1;1778;1779;371
Chr1;1779;1780;369
Chr1;1780;1781;372
Chr1;1781;1782;367
Chr1;1782;1783;366
Chr1;1783;1784;333
Chr1;1784;1785;365
Chr1;1785;1786;373
Chr1;1786;1788;375
Chr1;1788;1789;372
Chr1;1789;1790;348
Chr1;1790;1792;374
Chr1;1792;1793;367
Chr1;1793;1794;365
Chr1;1794;1795;371
Chr1;1795;1796;367
Chr1;1796;1797;369
Chr1;1797;1798;374
Chr1;1798;1799;347
Chr1;1799;1800;374
Chr1;1800;1801;371
Chr1;1801;1802;368
Chr1;1802;1803;348
Chr1;1803;1804;375
Chr1;1804;1805;374
Chr1;1805;1806;372
Chr1;1806;1807;352
Chr1;1807;1808;370
Chr1;1808;1809;350
Chr1;1809;1811;373
Chr1;1811;1812;368
Chr1;1812;1813;369
Chr1;1813;1814;372
Chr1;1814;1815;348
Chr1;1815;1816;375
Chr1;1816;1817;374
Chr1;1817;1818;372
Chr1;1818;1819;344
Chr1;1819;1820;368
Chr1;1820;1822;375
Chr1;1822;1823;374
Chr1;1823;1824;371
Chr1;1824;1825;348
Chr1;1825;1826;373
Chr1;1826;1827;375
Chr1;1827;1828;374
Chr1;1828;1829;371
Chr1;1829;1830;358
Chr1;1830;1831;374
Chr1;1831;1832;375
Chr1;1832;1833;349
Chr1;1833;1834;373
Chr1;1834;1835;375
Chr1;1835;1836;364
Chr1;1836;1837;375
Chr1;1837;1838;372
Chr1;1838;1839;357
Chr1;1839;1840;374
Chr1;1840;1841;369
Chr1;1841;1842;373
Chr1;1842;1843;372
Chr1;1843;1844;367
Chr1;1844;1845;363
Chr1;1845;1846;368
Chr1;1846;1847;366
Chr1;1847;1848;345
Chr1;1848;1850;374
Chr1;1850;1851;368
Chr1;1851;1852;340
Chr1;1852;1853;373
Chr1;1853;1854;375
Chr1;1854;1855;374
Chr1;1855;1856;373
Chr1;1856;1857;357
Chr1;1857;1858;373
Chr1;1858;1859;356
Chr1;1859;1860;370
Chr1;1860;1861;349
Chr1;1861;1862;373
Chr1;1862;1863;374
Chr1;1863;1864;365
Chr1;1864;1865;372
Chr1;1865;1866;349
Chr1;1866;1867;371
Chr1;1867;1868;376
Chr1;1868;1869;372
Chr1;1869;1870;353
Chr1;1870;1871;376
Chr1;1871;1872;373
Chr1;1872;1873;349
Chr1;1873;1874;372
Chr1;1874;1876;375
Chr1;1876;1877;357
Chr1;1877;1878;367
Chr1;1878;1882;371
Chr1;1882;1883;358
Chr1;1883;1884;376
Chr1;1884;1885;373
Chr1;1885;1886;366
Chr1;1886;1887;358
Chr1;1887;1888;374
Chr1;1888;1889;363
Chr1;1889;1890;364
Chr1;1890;1891;360
Chr1;1891;1892;375
Chr1;1892;1893;369
Chr1;1893;1894;368
Chr1;1894;1895;374
Chr1;1895;1896;368
Chr1;1896;1897;362
Chr1;1897;1898;366
Chr1;1898;1899;368
Chr1;1899;1900;366
Chr1;1900;1901;372
Chr1;1901;1902;348
Chr1;1902;1903;372
Chr1;1903;1904;369
Chr1;1904;1906;367
Chr1;1906;1907;362
Chr1;1907;1908;373
Chr1;1908;1909;364
Chr1;1909;1910;371
Chr1;1910;1911;367
Chr1;1911;1912;368
Chr1;1912;1913;373
Chr1;1913;1916;368
Chr1;1916;1917;352
Chr1;1917;1918;375
Chr1;1918;1919;371
Chr1;1919;1920;367
Chr1;1920;1921;369
Chr1;1921;1922;360
Chr1;1922;1923;374
Chr1;1923;1924;373
Chr1;1924;1925;342
Chr1;1925;1926;375
Chr1;1926;1927;371
Chr1;1927;1928;368
Chr1;1928;1929;347
Chr1;1929;1930;373
Chr1;1930;1933;375
Chr1;1933;1934;349
Chr1;1934;1935;371
Chr1;1935;1936;365
Chr1;1936;1937;375
Chr1;1937;1938;344
Chr1;1938;1939;374
Chr1;1939;1940;375
Chr1;1940;1941;372
Chr1;1941;1942;359
Chr1;1942;1943;373
Chr1;1943;1944;371
Chr1;1944;1945;353
Chr1;1945;1946;374
Chr1;1946;1947;360
Chr1;1947;1948;357
Chr1;1948;1949;375
Chr1;1949;1950;370
Chr1;1950;1951;363
Chr1;1951;1952;374
Chr1;1952;1953;358
Chr1;1953;1954;372
Chr1;1954;1955;356
Chr1;1955;1956;362
Chr1;1956;1957;370
Chr1;1957;1958;374
Chr1;1958;1959;352
Chr1;1959;1960;369
Chr1;1960;1961;373
Chr1;1961;1962;360
Chr1;1962;1963;375
Chr1;1963;1964;371
Chr1;1964;1965;372
Chr1;1965;1966;369
Chr1;1966;1967;367
Chr1;1967;1968;372
Chr1;1968;1969;353
Chr1;1969;1970;374
Chr1;1970;1971;373
Chr1;1971;1972;359
Chr1;1972;1973;374
Chr1;1973;1974;370
Chr1;1974;1975;350
Chr1;1975;1976;374
Chr1;1976;1977;373
Chr1;1977;1978;358
Chr1;1978;1979;375
Chr1;1979;1980;370
Chr1;1980;1981;362
Chr1;1981;1982;374
Chr1;1982;1983;373
Chr1;1983;1984;369
Chr1;1984;1985;350
Chr1;1985;1986;375
Chr1;1986;1987;372
Chr1;1987;1988;353
Chr1;1988;1989;375
Chr1;1989;1990;374
Chr1;1990;1991;370
Chr1;1991;1992;352
Chr1;1992;1993;375
Chr1;1993;1994;373
Chr1;1994;1995;370
Chr1;1995;1996;367
Chr1;1996;1997;356
Chr1;1997;1998;375
Chr1;1998;1999;371
Chr1;1999;2000;364
Chr1;2000;2001;360
Chr1;2001;2002;373
Chr1;2002;2003;368
Chr1;2003;2004;369
Chr1;2004;2005;356
Chr1;2005;2006;372
Chr1;2006;2007;365
Chr1;2007;2008;366
Chr1;2008;2009;369
Chr1;2009;2010;359
Chr1;2010;2011;372
Chr1;2011;2012;371
Chr1;2012;2013;353
Chr1;2013;2014;373
Chr1;2014;2015;375
Chr1;2015;2016;374
Chr1;2016;2018;370
Chr1;2018;2019;368
Chr1;2019;2020;369
Chr1;2020;2021;363
Chr1;2021;2022;367
Chr1;2022;2023;364
Chr1;2023;2024;373
Chr1;2024;2025;356
Chr1;2025;2026;375
Chr1;2026;2027;373
Chr1;2027;2028;374
Chr1;2028;2029;329
Chr1;2029;2030;368
Chr1;2030;2031;374
Chr1;2031;2032;376
Chr1;2032;2033;375
Chr1;2033;2034;374
Chr1;2034;2035;370
Chr1;2035;2036;374
Chr1;2036;2037;368
Chr1;2037;2038;375
Chr1;2038;2039;363
Chr1;2039;2040;372
Chr1;2040;2041;376
Chr1;2041;2042;366
Chr1;2042;2043;375
Chr1;2043;2044;369
Chr1;2044;2045;374
Chr1;2045;2046;357
Chr1;2046;2047;376
Chr1;2047;2048;354
Chr1;2048;2049;375
Chr1;2049;2050;357
Chr1;2050;2051;374
Chr1;2051;2052;376
Chr1;2052;2053;368
Chr1;2053;2054;372
Chr1;2054;2055;370
Chr1;2055;2056;371
Chr1;2056;2057;370
Chr1;2057;2058;372
Chr1;2058;2059;371
Chr1;2059;2060;360
Chr1;2060;2061;373
Chr1;2061;2062;367
Chr1;2062;2063;376
Chr1;2063;2064;370
Chr1;2064;2066;369
Chr1;2066;2067;368
Chr1;2067;2068;365
Chr1;2068;2069;373
Chr1;2069;2070;374
Chr1;2070;2071;376
Chr1;2071;2072;347
Chr1;2072;2074;377
Chr1;2074;2075;368
Chr1;2075;2076;367
Chr1;2076;2077;351
Chr1;2077;2078;370
Chr1;2078;2079;361
Chr1;2079;2080;354
Chr1;2080;2081;370
Chr1;2081;2082;368
Chr1;2082;2083;370
Chr1;2083;2084;342
Chr1;2084;2085;369
Chr1;2085;2086;370
Chr1;2086;2087;366
Chr1;2087;2088;341
Chr1;2088;2089;365
Chr1;2089;2090;367
Chr1;2090;2092;363
Chr1;2092;2093;365
Chr1;2093;2094;358
Chr1;2094;2095;364
Chr1;2095;2096;359
Chr1;2096;2097;367
Chr1;2097;2098;329
Chr1;2098;2099;365
Chr1;2099;2100;369
Chr1;2100;2101;371
Chr1;2101;2102;364
Chr1;2102;2103;367
Chr1;2103;2104;368
Chr1;2104;2105;355
Chr1;2105;2106;370
Chr1;2106;2107;351
Chr1;2107;2108;372
Chr1;2108;2109;370
Chr1;2109;2110;341
Chr1;2110;2111;370
Chr1;2111;2112;372
Chr1;2112;2113;370
Chr1;2113;2114;354
Chr1;2114;2115;372
Chr1;2115;2116;375
Chr1;2116;2117;357
Chr1;2117;2118;377
Chr1;2118;2120;378
Chr1;2120;2121;377
Chr1;2121;2122;369
Chr1;2122;2123;372
Chr1;2123;2124;356
Chr1;2124;2125;372
Chr1;2125;2126;346
Chr1;2126;2127;374
Chr1;2127;2129;364
Chr1;2129;2130;335
Chr1;2130;2131;363
Chr1;2131;2132;366
Chr1;2132;2133;365
Chr1;2133;2134;363
Chr1;2134;2135;343
Chr1;2135;2136;361
Chr1;2136;2137;354
Chr1;2137;2138;362
Chr1;2138;2139;360
Chr1;2139;2140;357
Chr1;2140;2141;371
Chr1;2141;2142;346
Chr1;2142;2143;373
Chr1;2143;2144;375
Chr1;2144;2145;374
Chr1;2145;2146;368
Chr1;2146;2147;375
Chr1;2147;2148;366
Chr1;2148;2149;370
Chr1;2149;2150;344
Chr1;2150;2151;373
Chr1;2151;2152;375
Chr1;2152;2153;372
Chr1;2153;2154;374
Chr1;2154;2155;372
Chr1;2155;2156;342
Chr1;2156;2157;375
Chr1;2157;2158;369
Chr1;2158;2159;366
Chr1;2159;2160;370
Chr1;2160;2161;375
Chr1;2161;2162;377
Chr1;2162;2163;341
Chr1;2163;2164;373
Chr1;2164;2165;376
Chr1;2165;2166;377
Chr1;2166;2167;376
Chr1;2167;2168;372
Chr1;2168;2169;371
Chr1;2169;2170;372
Chr1;2170;2171;371
Chr1;2171;2172;365
Chr1;2172;2173;376
Chr1;2173;2174;372
Chr1;2174;2175;353
Chr1;2175;2176;373
Chr1;2176;2177;376
Chr1;2177;2178;371
Chr1;2178;2179;370
Chr1;2179;2180;366
Chr1;2180;2181;367
Chr1;2181;2182;347
Chr1;2182;2183;374
Chr1;2183;2184;373
Chr1;2184;2185;339
Chr1;2185;2186;374
Chr1;2186;2188;376
Chr1;2188;2189;370
Chr1;2189;2190;364
Chr1;2190;2191;373
Chr1;2191;2192;372
Chr1;2192;2193;368
Chr1;2193;2194;361
Chr1;2194;2195;363
Chr1;2195;2196;376
Chr1;2196;2197;368
Chr1;2197;2198;373
Chr1;2198;2199;376
Chr1;2199;2201;365
Chr1;2201;2202;374
Chr1;2202;2203;369
Chr1;2203;2204;354
Chr1;2204;2205;375
Chr1;2205;2206;362
Chr1;2206;2207;377
Chr1;2207;2208;374
Chr1;2208;2209;362
Chr1;2209;2210;375
Chr1;2210;2211;356
Chr1;2211;2212;377
Chr1;2212;2213;375
Chr1;2213;2214;363
Chr1;2214;2215;377
Chr1;2215;2216;373
Chr1;2216;2217;370
Chr1;2217;2218;374
Chr1;2218;2219;369
Chr1;2219;2220;365
Chr1;2220;2221;360
Chr1;2221;2222;369
Chr1;2222;2223;364
Chr1;2223;2224;365
Chr1;2224;2225;356
Chr1;2225;2226;364
Chr1;2226;2227;351
Chr1;2227;2228;369
Chr1;2228;2229;360
Chr1;2229;2230;365
Chr1;2230;2232;367
Chr1;2232;2233;345
Chr1;2233;2234;369
Chr1;2234;2235;367
Chr1;2235;2236;363
Chr1;2236;2237;336
Chr1;2237;2240;366
Chr1;2240;2241;368
Chr1;2241;2242;361
Chr1;2242;2243;362
Chr1;2243;2244;357
Chr1;2244;2245;361
Chr1;2245;2246;366
Chr1;2246;2247;354
Chr1;2247;2248;362
Chr1;2248;2249;328
Chr1;2249;2250;361
Chr1;2250;2251;369
Chr1;2251;2252;368
Chr1;2252;2253;369
Chr1;2253;2255;360
Chr1;2255;2256;366
Chr1;2256;2257;361
Chr1;2257;2258;357
Chr1;2258;2259;370
Chr1;2259;2260;359
Chr1;2260;2261;371
Chr1;2261;2262;365
Chr1;2262;2263;367
Chr1;2263;2264;356
Chr1;2264;2265;370
Chr1;2265;2266;368
Chr1;2266;2267;365
Chr1;2267;2268;361
Chr1;2268;2269;372
Chr1;2269;2270;367
Chr1;2270;2271;341
Chr1;2271;2272;373
Chr1;2272;2273;371
Chr1;2273;2274;361
Chr1;2274;2275;349
Chr1;2275;2276;372
Chr1;2276;2277;370
Chr1;2277;2278;371
Chr1;2278;2279;348
Chr1;2279;2280;372
Chr1;2280;2281;369
Chr1;2281;2282;353
Chr1;2282;2283;369
Chr1;2283;2284;351
Chr1;2284;2285;368
Chr1;2285;2286;363
Chr1;2286;2287;349
Chr1;2287;2288;371
Chr1;2288;2289;368
Chr1;2289;2290;344
Chr1;2290;2291;363
Chr1;2291;2292;334
Chr1;2292;2293;365
Chr1;2293;2294;363
Chr1;2294;2295;341
Chr1;2295;2296;367
Chr1;2296;2297;365
Chr1;2297;2298;359
Chr1;2298;2299;347
Chr1;2299;2300;363
Chr1;2300;2301;357
Chr1;2301;2302;352
Chr1;2302;2303;364
Chr1;2303;2304;354
Chr1;2304;2305;349
Chr1;2305;2306;366
Chr1;2306;2307;358
Chr1;2307;2308;345
Chr1;2308;2309;365
Chr1;2309;2310;331
Chr1;2310;2311;367
Chr1;2311;2312;368
Chr1;2312;2313;362
Chr1;2313;2314;361
Chr1;2314;2315;349
Chr1;2315;2316;365
Chr1;2316;2317;353
Chr1;2317;2318;362
Chr1;2318;2319;324
Chr1;2319;2320;363
Chr1;2320;2321;367
Chr1;2321;2323;368
Chr1;2323;2324;365
Chr1;2324;2325;359
Chr1;2325;2326;347
Chr1;2326;2327;354
Chr1;2327;2328;359
Chr1;2328;2329;352
Chr1;2329;2330;364
Chr1;2330;2331;350
Chr1;2331;2332;367
Chr1;2332;2333;361
Chr1;2333;2334;355
Chr1;2334;2335;367
Chr1;2335;2336;352
Chr1;2336;2337;360
Chr1;2337;2338;348
Chr1;2338;2339;367
Chr1;2339;2340;360
Chr1;2340;2342;365
Chr1;2342;2343;356
Chr1;2343;2344;364
Chr1;2344;2345;356
Chr1;2345;2346;369
Chr1;2346;2347;371
Chr1;2347;2348;361
Chr1;2348;2349;367
Chr1;2349;2350;365
Chr1;2350;2351;343
Chr1;2351;2353;370
Chr1;2353;2355;366
Chr1;2355;2356;369
Chr1;2356;2357;358
Chr1;2357;2358;362
Chr1;2358;2359;363
Chr1;2359;2360;368
Chr1;2360;2361;362
Chr1;2361;2362;365
Chr1;2362;2363;362
Chr1;2363;2365;365
Chr1;2365;2367;360
Chr1;2367;2368;373
Chr1;2368;2369;360
Chr1;2369;2370;369
Chr1;2370;2371;368
Chr1;2371;2372;367
Chr1;2372;2373;368
Chr1;2373;2374;367
Chr1;2374;2376;366
Chr1;2376;2377;370
Chr1;2377;2378;369
Chr1;2378;2379;352
Chr1;2379;2380;373
Chr1;2380;2381;362
Chr1;2381;2382;363
Chr1;2382;2383;372
Chr1;2383;2384;365
Chr1;2384;2385;368
Chr1;2385;2386;349
Chr1;2386;2387;374
Chr1;2387;2388;367
Chr1;2388;2389;355
Chr1;2389;2390;374
Chr1;2390;2391;363
Chr1;2391;2392;374
Chr1;2392;2393;373
Chr1;2393;2394;357
Chr1;2394;2395;369
Chr1;2395;2396;366
Chr1;2396;2397;373
Chr1;2397;2398;359
Chr1;2398;2399;365
Chr1;2399;2400;370
Chr1;2400;2401;342
Chr1;2401;2402;376
Chr1;2402;2403;366
Chr1;2403;2404;358
Chr1;2404;2405;375
Chr1;2405;2406;370
Chr1;2406;2407;351
Chr1;2407;2408;375
Chr1;2408;2409;371
Chr1;2409;2410;352
Chr1;2410;2411;375
Chr1;2411;2412;367
Chr1;2412;2413;354
Chr1;2413;2414;374
Chr1;2414;2415;364
Chr1;2415;2416;365
Chr1;2416;2417;368
Chr1;2417;2418;366
Chr1;2418;2419;368
Chr1;2419;2420;372
Chr1;2420;2421;374
Chr1;2421;2422;367
Chr1;2422;2423;351
Chr1;2423;2424;375
Chr1;2424;2425;352
Chr1;2425;2426;372
Chr1;2426;2427;361
Chr1;2427;2428;375
Chr1;2428;2429;376
Chr1;2429;2430;361
Chr1;2430;2431;375
Chr1;2431;2432;369
Chr1;2432;2433;370
Chr1;2433;2434;361
Chr1;2434;2435;375
Chr1;2435;2436;350
Chr1;2436;2437;374
Chr1;2437;2438;373
Chr1;2438;2439;371
Chr1;2439;2440;369
Chr1;2440;2441;375
Chr1;2441;2442;364
Chr1;2442;2443;373
Chr1;2443;2444;374
Chr1;2444;2445;367
Chr1;2445;2446;371
Chr1;2446;2447;368
Chr1;2447;2448;361
Chr1;2448;2449;365
